date,ticker,log_return
2023-10-03,BLK,-0.027703535223252074
2023-10-04,BLK,0.0175282204427592
2023-10-05,BLK,0.005905306138218195
2023-10-06,BLK,0.01235496712514973
2023-10-09,BLK,-0.007183237300890681
2023-10-10,BLK,-0.002598226214506664
2023-10-11,BLK,0.001121068093397241
2023-10-12,BLK,-0.010165713059166531
2023-10-13,BLK,-0.013467173245322843
2023-10-16,BLK,0.01233474677204411
2023-10-17,BLK,0.0010224626535215006
2023-10-18,BLK,-0.030989320360650722
2023-10-19,BLK,0.00939317183680245
2023-10-20,BLK,-0.012413705704698078
2023-10-23,BLK,-0.0001627146625793737
2023-10-24,BLK,-0.0038138011645942713
2023-10-25,BLK,-0.006076749936299481
2023-10-26,BLK,-0.002648359822888923
2023-10-27,BLK,-0.014919880560459748
2023-10-30,BLK,0.015002106534788447
2023-10-31,BLK,0.00846321494410036
2023-11-01,BLK,0.006397952050030189
2023-11-02,BLK,0.044871575891978155
2023-11-03,BLK,0.020699960320895893
2023-11-06,BLK,-0.007245364488535621
2023-11-07,BLK,-0.007113207245108752
2023-11-08,BLK,0.009758428374929509
2023-11-09,BLK,-0.004790673872710993
2023-11-10,BLK,0.020018760647822553
2023-11-13,BLK,-0.005352827519912191
2023-11-14,BLK,0.0528530973232565
2023-11-15,BLK,0.01634254989017905
2023-11-16,BLK,0.008512614277925289
2023-11-17,BLK,0.00273773900999415
2023-11-20,BLK,0.005647719177529086
2023-11-21,BLK,0.005146862836823313
2023-11-22,BLK,0.003444224091669469
2023-11-24,BLK,0.00406261343483083
2023-11-27,BLK,0.0007938816321922084
2023-11-28,BLK,0.008286589322443041
2023-11-29,BLK,0.0142046275236918
2023-11-30,BLK,0.005245100556711439
2023-12-01,BLK,0.006792356476240222
2023-12-04,BLK,0.00010568043566039814
2023-12-05,BLK,-0.0028197536764311168
2023-12-06,BLK,-0.008349202655182474
2023-12-07,BLK,0.003184376839235923
2023-12-08,BLK,-0.0009530650372865727
2023-12-11,BLK,0.010259819214395484
2023-12-12,BLK,0.009102449236575647
2023-12-13,BLK,0.018451205621878623
2023-12-14,BLK,0.04264974084220441
2023-12-15,BLK,0.01459929059547124
2023-12-18,BLK,-0.027932432309374026
2023-12-19,BLK,0.006183701245218521
2023-12-20,BLK,-0.015277520803854206
2023-12-21,BLK,0.012428112055522285
2023-12-22,BLK,0.004146152778916321
2023-12-26,BLK,0.005208157525198949
2023-12-27,BLK,0.008198134346244605
2023-12-28,BLK,0.0014253255601573002
2023-12-29,BLK,-0.0032097044060732088
2024-01-02,BLK,-0.014267463008208739
2024-01-03,BLK,-0.020386203050838554
2024-01-04,BLK,0.002292785298138661
2024-01-05,BLK,-0.003977491963231471
2024-01-08,BLK,0.01817739860682397
2024-01-09,BLK,-0.0033549396890350663
2024-01-10,BLK,-0.0027222823252740992
2024-01-11,BLK,0.0003154001596112655
2024-01-12,BLK,0.008780437413118998
2024-01-16,BLK,-0.010333287595069936
2024-01-17,BLK,-0.005004106483100175
2024-01-18,BLK,0.009894862918784874
2024-01-19,BLK,0.012719380829528386
2024-01-22,BLK,-0.01427986922901598
2024-01-23,BLK,-0.0018405553580176696
2024-01-24,BLK,-0.00862949676032373
2024-01-25,BLK,0.005976493604622376
2024-01-26,BLK,-0.004005798395070151
2024-01-29,BLK,0.0017767383301252198
2024-01-30,BLK,-0.008876621617900243
2024-01-31,BLK,-0.009537016279521434
2024-02-01,BLK,0.013622170838819107
2024-02-02,BLK,0.003903451363278566
2024-02-05,BLK,-0.006148316073338156
2024-02-06,BLK,0.006122897350259114
2024-02-07,BLK,0.008492053600962435
2024-02-08,BLK,-0.0018892361644624594
2024-02-09,BLK,0.005042602000477071
2024-02-12,BLK,0.005691319496325909
2024-02-13,BLK,-0.02999283089200517
2024-02-14,BLK,0.009376681613523927
2024-02-15,BLK,0.015978050772849108
2024-02-16,BLK,-0.005087813432931223
2024-02-20,BLK,0.005162943061017711
2024-02-21,BLK,0.00915486777834874
2024-02-22,BLK,0.009871002673726757
2024-02-23,BLK,0.00018430027084067246
2024-02-26,BLK,-0.009335444780561223
2024-02-27,BLK,-0.00683464497153042
2024-02-28,BLK,0.011327900382760868
2024-02-29,BLK,0.0020729140420064265
2024-03-01,BLK,0.004292176960074236
2024-03-04,BLK,0.02381743956982054
2024-03-05,BLK,-0.00906465047931168
2024-03-06,BLK,0.0103616742683207
2024-03-07,BLK,0.0015642342371530408
2024-03-08,BLK,0.005300353140637304
2024-03-11,BLK,-0.013194823307123524
2024-03-12,BLK,0.005354286703678362
2024-03-13,BLK,-0.00434900045872769
2024-03-14,BLK,-0.021031050408367957
2024-03-15,BLK,-0.007794783783236704
2024-03-18,BLK,-0.00283245192356365
2024-03-19,BLK,0.002558359903842333
2024-03-20,BLK,0.01924526063798496
2024-03-21,BLK,0.029123361581498402
2024-03-22,BLK,-0.020674021192546473
2024-03-25,BLK,-0.010505570175106317
2024-03-26,BLK,0.0048765321402306945
2024-03-27,BLK,0.01802724762025693
2024-03-28,BLK,-0.0017019242471688865
2024-04-01,BLK,-0.008346913219072346
2024-04-02,BLK,-0.012389537346856229
2024-04-03,BLK,-0.0021943807644727222
2024-04-04,BLK,-0.02826754966904193
2024-04-05,BLK,0.0068817325988222286
2024-04-08,BLK,0.0071963569103717755
2024-04-09,BLK,0.0007216437886141024
2024-04-10,BLK,-0.025512372244188973
2024-04-11,BLK,0.0029434306406185932
2024-04-12,BLK,-0.029123762432476292
2024-04-15,BLK,-0.0005372693938406769
2024-04-16,BLK,-0.017611725781839043
2024-04-17,BLK,0.005480700754596861
2024-04-18,BLK,-0.008647090823531002
2024-04-19,BLK,0.0035797274077845583
2024-04-22,BLK,0.013416600919727645
2024-04-23,BLK,0.00852803218765059
2024-04-24,BLK,-0.004995436428535924
2024-04-25,BLK,-0.0067742049797808734
2024-04-26,BLK,0.006879259841485562
2024-04-29,BLK,-0.002099642898944952
2024-04-30,BLK,-0.008760365299105352
2024-05-01,BLK,-0.004063084550507337
2024-05-02,BLK,0.0071855348737380345
2024-05-03,BLK,0.009086750926634732
2024-05-06,BLK,0.013948513702281826
2024-05-07,BLK,0.008074194654908107
2024-05-08,BLK,-0.0033219377062461484
2024-05-09,BLK,0.013780347793687893
2024-05-10,BLK,0.009509458566970903
2024-05-13,BLK,-0.007990065046550346
2024-05-14,BLK,0.01585437789417742
2024-05-15,BLK,0.015741835774411933
2024-05-16,BLK,-0.009843526163348736
2024-05-17,BLK,0.0055678427646558655
2024-05-20,BLK,-0.00869268953650618
2024-05-21,BLK,-0.0003229625003475826
2024-05-22,BLK,-0.006631172967758454
2024-05-23,BLK,-0.019014068171828647
2024-05-24,BLK,-0.0033832454075481424
2024-05-28,BLK,-0.013506891974812836
2024-05-29,BLK,-0.01941168827600882
2024-05-30,BLK,0.00695448971189278
2024-05-31,BLK,0.013260669568501807
2024-06-03,BLK,0.006893026805242972
2024-06-04,BLK,0.01013650200297966
2024-06-05,BLK,0.00456130988265305
2024-06-06,BLK,-0.013206752869070887
2024-06-07,BLK,-0.006147369932178379
2024-06-10,BLK,-0.003283901839270758
2024-06-11,BLK,-0.011208764532810283
2024-06-12,BLK,0.01633811444805541
2024-06-13,BLK,-0.0005194520525370265
2024-06-14,BLK,-0.0004938501289377375
2024-06-17,BLK,0.0151576613342946
2024-06-18,BLK,0.0032846922796029585
2024-06-20,BLK,-0.0010467985905557413
2024-06-21,BLK,0.006074778028556404
2024-06-24,BLK,0.014308112929636598
2024-06-25,BLK,-0.005724015034276987
2024-06-26,BLK,-0.008774586129305074
2024-06-27,BLK,-0.008058274772805362
2024-06-28,BLK,0.007893274835423495
2024-07-01,BLK,-0.006434890730359756
2024-07-02,BLK,0.008731061974099187
2024-07-03,BLK,-1.2570738281693944e-05
2024-07-05,BLK,0.0018737283123680067
2024-07-08,BLK,-0.0005187826432915424
2024-07-09,BLK,0.015184294557367967
2024-07-10,BLK,0.012042840940349103
2024-07-11,BLK,0.0157252917057097
2024-07-12,BLK,0.0037511183952136018
2024-07-15,BLK,-0.006069156404937929
2024-07-16,BLK,0.025173547327081044
2024-07-17,BLK,-0.003382597759619918
2024-07-18,BLK,-0.014478632346210555
2024-07-19,BLK,0.002048501332207044
2024-07-22,BLK,0.014982989355751295
2024-07-23,BLK,0.0017180421431896617
2024-07-24,BLK,-0.020379173924478865
2024-07-25,BLK,0.010683833218443262
2024-07-26,BLK,0.02322979935475821
2024-07-29,BLK,0.00692513855493965
2024-07-30,BLK,0.012036684888854045
2024-07-31,BLK,0.004470796221306795
2024-08-01,BLK,-0.012802670393553811
2024-08-02,BLK,-0.022590990002515094
2024-08-05,BLK,-0.018202032028724856
2024-08-06,BLK,0.012203161183079833
2024-08-07,BLK,-0.0013326831812791467
2024-08-08,BLK,0.017691257449699946
2024-08-09,BLK,0.0016129231822616216
2024-08-12,BLK,-0.021175368981743974
2024-08-13,BLK,0.019281427462965035
2024-08-14,BLK,0.003422846137441948
2024-08-15,BLK,0.016813639970861632
2024-08-16,BLK,0.0004929763806850797
2024-08-19,BLK,-0.002616526614617032
2024-08-20,BLK,-0.010674923006506009
2024-08-21,BLK,0.0024594317175233487
2024-08-22,BLK,0.0024877190513291516
2024-08-23,BLK,0.020137188115231842
2024-08-26,BLK,0.00033971445250685834
2024-08-27,BLK,0.0033799065924016544
2024-08-28,BLK,0.0028510640117385103
2024-08-29,BLK,0.006963718087183485
2024-08-30,BLK,0.007725343615090863
2024-09-03,BLK,-0.017201600111081156
2024-09-04,BLK,6.76480544168058e-05
2024-09-05,BLK,-0.011173350079398863
2024-09-06,BLK,-0.011149953984686677
2024-09-09,BLK,0.01853193364817809
2024-09-10,BLK,0.0066866300320973125
2024-09-11,BLK,-0.007620964353562024
2024-09-12,BLK,0.009079329775624577
2024-09-13,BLK,0.0006889515598556792
2024-09-16,BLK,0.010612738296352363
2024-09-17,BLK,0.010379611309767982
2024-09-18,BLK,0.019910503080925446
2024-09-19,BLK,0.013092448183712663
2024-09-20,BLK,-0.006524797719956193
2024-09-23,BLK,0.009451375619249101
2024-09-24,BLK,0.003853453960264381
2024-09-25,BLK,-0.004717638026452035
2024-09-26,BLK,0.008736273726718041
2024-09-27,BLK,0.00020094264043837994
2024-09-30,BLK,0.004538944659500436
2024-10-01,BLK,-0.01644811757561812
2024-10-02,BLK,0.02456667273491715
2024-10-03,BLK,-0.006035369587043216
2024-10-04,BLK,-0.0024202819452685564
2024-10-07,BLK,-0.009016510130043686
2024-10-08,BLK,0.008890220521258261
2024-10-09,BLK,0.007191543214475247
2024-10-10,BLK,-0.0003451553454644366
2024-10-11,BLK,0.03563852506278459
2024-10-14,BLK,0.0014731610817048718
2024-10-15,BLK,0.015290231943215549
2024-10-16,BLK,0.008651677681490706
2024-10-17,BLK,-0.013130447867159825
2024-10-18,BLK,0.00449860866005324
2024-10-21,BLK,-0.006465643993298062
2024-10-22,BLK,0.0002797526674064336
2024-10-23,BLK,-0.012720243091793882
2024-10-24,BLK,-0.004218703768099152
2024-10-25,BLK,-0.010142645211878255
2024-10-28,BLK,0.012396125376077167
2024-10-29,BLK,-0.0030973547562786687
2024-10-30,BLK,-0.003362184599364346
2024-10-31,BLK,0.0011831645769533137
2024-11-01,BLK,0.004119849748589773
2024-11-04,BLK,0.006496136172058469
2024-11-05,BLK,0.02278419983238724
2024-11-06,BLK,0.015136015757858091
2024-11-07,BLK,0.006041327084654444
2024-11-08,BLK,0.0031028121366372214
2024-11-11,BLK,0.013912593883225334
2024-11-12,BLK,-0.016735730109307036
2024-11-13,BLK,-0.005195132146420052
2024-11-14,BLK,0.015495583044412925
2024-11-15,BLK,0.00027691514520030726
2024-11-18,BLK,0.002479217720024111
2024-11-19,BLK,-0.02103931648754832
2024-11-20,BLK,-0.0033516354202687264
2024-11-21,BLK,0.0032445717424040093
2024-11-22,BLK,0.008195997496461363
2024-11-25,BLK,-0.004806718970343146
2024-11-26,BLK,-0.004868982725254865
2024-11-27,BLK,-0.0068721406397951375
2024-11-29,BLK,0.003280690382766609
2024-12-02,BLK,-0.002633532410186389
2024-12-03,BLK,0.018348284786156438
2024-12-04,BLK,-0.0038572485998378983
2024-12-05,BLK,0.014344579045261175
2024-12-06,BLK,-0.0018299080263364303
2024-12-09,BLK,0.003360173291246532
2024-12-10,BLK,0.010164179278317783
2024-12-11,BLK,0.007718150390428473
2024-12-12,BLK,-0.006063885542698908
2024-12-13,BLK,-0.002155620432286437
2024-12-16,BLK,0.007646666878236506
2024-12-17,BLK,-0.014599239286170481
2024-12-18,BLK,-0.027950188598835184
2024-12-19,BLK,-0.0038987228253334976
2024-12-20,BLK,0.012088102043317511
2024-12-23,BLK,0.010646047161492832
2024-12-24,BLK,0.014447369358368064
2024-12-26,BLK,-0.0005213360055317265
2024-12-27,BLK,-0.009626279314638112
2024-12-30,BLK,-0.016171268682558193
2024-12-31,BLK,-0.0022607677816058546
2025-01-02,BLK,-0.007549498655990606
2025-01-03,BLK,0.003365699372160649
2025-01-06,BLK,-0.007956589823709379
2025-01-07,BLK,-0.03208706089815639
2025-01-08,BLK,0.005429996792726376
2025-01-10,BLK,-0.031376342144116706
2025-01-13,BLK,-0.0006595175436318654
2025-01-14,BLK,0.008508173388827981
2025-01-15,BLK,0.05061918273872319
2025-01-16,BLK,-0.0173830780680358
2025-01-17,BLK,0.009236972355149984
2025-01-21,BLK,0.007069648050832445
2025-01-22,BLK,-0.005697386291429541
2025-01-23,BLK,0.011254574021693603
2025-01-24,BLK,0.0026690675363026015
2025-01-27,BLK,0.009256711416566546
2025-01-28,BLK,0.020431887424189995
2025-01-29,BLK,0.0013404478411289389
2025-01-30,BLK,0.01780555228153132
2025-01-31,BLK,0.0037075849486572737
2025-02-03,BLK,-0.05912958108959925
2025-02-04,BLK,0.001882360367422483
2025-02-05,BLK,-0.0011427822465606132
2025-02-06,BLK,-0.007797671452953785
2025-02-07,BLK,-0.014590089718450116
2025-02-10,BLK,-0.006563524919889165
2025-02-11,BLK,0.00268517967362738
2025-02-12,BLK,-0.014771554895521863
2025-02-13,BLK,0.0067451149521653405
2025-02-14,BLK,-0.00652947156087608
2025-02-18,BLK,0.004037397829037431
2025-02-19,BLK,0.008634632328740038
2025-02-20,BLK,0.0030772805487582714
2025-02-21,BLK,-0.01544130151296076
2025-02-24,BLK,-0.02223218501097495
2025-02-25,BLK,0.005453168260881374
2025-02-26,BLK,-0.004435608596003444
2025-02-27,BLK,-0.009354042202965332
2025-02-28,BLK,0.0342162181329189
2025-03-03,BLK,-0.011634575286910687
2025-03-04,BLK,-0.015305727158700086
2025-03-05,BLK,0.017032340454057954
2025-03-06,BLK,-0.008818517340241918
2025-03-07,BLK,-0.007899650975094707
2025-03-10,BLK,-0.0340065162399759
2025-03-11,BLK,-0.005356961416626677
2025-03-12,BLK,-0.000340625305292263
2025-03-13,BLK,-0.010604831329853603
2025-03-14,BLK,0.030880059222592862
2025-03-17,BLK,0.031062020873273134
2025-03-18,BLK,0.0006468634265887506
2025-03-19,BLK,-0.001450950142289508
2025-03-20,BLK,-0.003201909055400445
2025-03-21,BLK,-0.002560381606266512
2025-03-24,BLK,0.012291127712957598
2025-03-25,BLK,0.010304699912094534
2025-03-26,BLK,-0.005397216049680301
2025-03-27,BLK,-0.0003099203041823429
2025-03-28,BLK,-0.02218775401568364
2025-03-31,BLK,-0.00023248134292277482
2025-04-01,BLK,-0.002538925347940915
2025-04-02,BLK,0.018637136434035032
2025-04-03,BLK,-0.08027047610404416
2025-04-04,BLK,-0.07608335225977546
2025-04-07,BLK,-0.006243441055791371
2025-04-08,BLK,-0.0021797877081674065
2025-04-09,BLK,0.09507399921771117
2025-04-10,BLK,-0.043632244481961735
2025-04-11,BLK,0.023021796721149276
2025-04-14,BLK,0.012630653551891063
2025-04-15,BLK,-0.0016981391012020673
2025-04-16,BLK,-0.025836249376121983
2025-04-17,BLK,0.01148407916014091
2025-04-21,BLK,-0.025183757621412096
2025-04-22,BLK,0.0381619099172879
2025-04-23,BLK,0.005978162847013747
2025-04-24,BLK,0.02622904164050952
2025-04-25,BLK,-0.009397309967664821
2025-04-28,BLK,0.006643134205870031
2025-04-29,BLK,0.007392594565103519
2025-04-30,BLK,-0.0068237003064287515
2025-05-01,BLK,0.0020542923215668444
2025-05-02,BLK,0.014154735428433096
2025-05-05,BLK,-0.009374383162071169
2025-05-06,BLK,-0.006058431195821441
2025-05-07,BLK,0.005873730399981602
2025-05-08,BLK,0.008956216721054835
2025-05-09,BLK,-0.005615263721184384
2025-05-12,BLK,0.03677331628769597
2025-05-13,BLK,0.0011995311825015443
2025-05-14,BLK,0.008181864032670749
2025-05-15,BLK,0.016429835214811013
2025-05-16,BLK,0.006721553246794544
2025-05-19,BLK,0.003983014791249956
2025-05-20,BLK,0.004067626437262989
2025-05-21,BLK,-0.02525325010184415
2025-05-22,BLK,-0.003016350286412689
2025-05-23,BLK,-0.00695265881655753
2025-05-27,BLK,0.01865821982507904
2025-05-28,BLK,-0.010283794102626037
2025-05-29,BLK,0.005175689932442884
2025-05-30,BLK,0.0036498743860681323
2025-06-02,BLK,-0.0018590973347141285
2025-06-03,BLK,0.004142457962344614
2025-06-04,BLK,0.006940259639499071
2025-06-05,BLK,0.0017266432245010893
2025-06-06,BLK,0.0036363315387764783
2025-06-09,BLK,-0.00021235882184496245
2025-06-10,BLK,0.0030897949678510843
2025-06-11,BLK,0.0014103654240950276
2025-06-12,BLK,-0.005097007876550049
2025-06-13,BLK,-0.01676507775884689
2025-06-16,BLK,0.010522496712662064
2025-06-17,BLK,-0.013242761621249497
2025-06-18,BLK,0.010612268613405704
2025-06-20,BLK,-0.005199686910184346
2025-06-23,BLK,0.012097584828095273
2025-06-24,BLK,0.018752353992688316
2025-06-25,BLK,0.012960944281979069
2025-06-26,BLK,0.012406966328921179
2025-06-27,BLK,0.016386206970613
2025-06-30,BLK,0.0013639204094739686
2025-07-01,BLK,0.0047730564639402485
2025-07-02,BLK,0.015342350691736766
2025-07-03,BLK,0.010758579699574515
2025-07-07,BLK,-0.005727064259305371
2025-07-08,BLK,-0.0008833419691123272
2025-07-09,BLK,0.012691061692311514
2025-07-10,BLK,0.013955045228645232
2025-07-11,BLK,-0.0021853934964613485
2025-07-14,BLK,0.00887447090396116
2025-07-15,BLK,-0.06054816815020372
2025-07-16,BLK,0.0339067324315967
2025-07-17,BLK,0.021156145168511026
2025-07-18,BLK,-0.001620619337242283
2025-07-21,BLK,-0.009624071180083717
2025-07-22,BLK,0.006720266180848444
2025-07-23,BLK,0.017994381442607364
2025-07-24,BLK,-0.0017868523366572804
2025-07-25,BLK,0.004380700392655997
2025-07-28,BLK,-0.004872765516512466
2025-07-29,BLK,0.003313622985579059
2025-07-30,BLK,-0.006153325032992486
2025-07-31,BLK,-0.007781473168593248
2025-08-01,BLK,-0.012931220323007147
2025-08-04,BLK,0.02197687640669984
2025-08-05,BLK,-0.005769070237996383
2025-08-06,BLK,0.009775220352607748
2025-08-07,BLK,-0.006904591768004352
2025-08-08,BLK,0.010850105510578377
2025-08-11,BLK,0.0026277918573936014
2025-08-12,BLK,0.02769969981914746
2025-08-13,BLK,0.0003620364633587515
2025-08-14,BLK,0.00011208376361810223
2025-08-15,BLK,-0.02191645144652529
2025-08-18,BLK,0.0009774840257643048
2025-08-19,BLK,-0.006756188558615171
2025-08-20,BLK,-8.99157639155268e-06
2025-08-21,BLK,-0.0032929061880823812
2025-08-22,BLK,0.020608504346752966
2025-08-25,BLK,-0.009688232379928701
2025-08-26,BLK,0.002371773162253048
2025-08-27,BLK,-0.00719391854799381
2025-08-28,BLK,-0.0010168227377805026
2025-08-29,BLK,-0.002958769512625809
2025-09-02,BLK,-0.01103516983403758
2025-09-03,BLK,-0.013801801483494584
2025-09-04,BLK,0.008395775383077182
2025-09-05,BLK,-0.003995145395998371
2025-09-08,BLK,0.005235911998594252
2025-09-09,BLK,0.0006786142587806059
2025-09-10,BLK,-0.0025175626124293833
2025-09-11,BLK,0.02797597655450541
2025-09-12,BLK,-0.009541350870113924
2025-09-15,BLK,-0.007415654440623793
2025-09-16,BLK,0.0033841958168683794
2025-09-17,BLK,0.011454328419272273
2025-09-18,BLK,0.004716019156969244
2025-09-19,BLK,0.005017619405423733
2025-09-22,BLK,-0.005827116672877118
2025-09-23,BLK,-0.003932961093833944
2025-09-24,BLK,-0.003336613598262722
2025-09-25,BLK,0.016974248665925704
2025-09-26,BLK,0.007952148934457112
2025-09-29,BLK,0.016389813716555023
2025-09-30,BLK,-0.00827719259222629
2025-10-01,BLK,-0.021501088350889753
2025-10-02,BLK,0.01691910321372957
2025-10-03,BLK,0.00012912479617944984
2025-10-06,BLK,0.0158809825730585
2025-10-07,BLK,-0.011119324983137438
2025-10-08,BLK,-0.0010552014624725663
2025-10-09,BLK,0.0020837662896882846
2025-10-10,BLK,-0.030500876026690393
2025-10-13,BLK,0.01990020187752036
2025-10-14,BLK,0.03332260613439334
2025-10-15,BLK,0.006950759004276178
2025-10-16,BLK,-0.026312076178300413
2025-10-17,BLK,-0.008745953269848535
2025-10-20,BLK,-0.0009995120369080735
2025-10-21,BLK,-0.026202386661534738
2025-10-22,BLK,-0.0002831607645942627
2025-10-23,BLK,-0.004151438755169717
2025-10-24,BLK,0.010284650654084822
2025-10-27,BLK,-0.004691207962035278
2025-10-28,BLK,-0.0056378848238850055
2025-10-29,BLK,-0.024248241353127552
2025-10-30,BLK,4.553292226947782e-05
2025-10-31,BLK,-0.013976379526837982
2025-11-03,BLK,-0.012995047170990112
2025-11-04,BLK,-0.008380510740728554
2025-11-05,BLK,0.012805506330584679
2025-11-06,BLK,-0.003854273300487714
2025-11-07,BLK,0.011860766759148853
2025-11-10,BLK,0.000397276432847328
2025-11-11,BLK,0.0028868833807475895
2025-11-12,BLK,0.007496598368306465
2025-11-13,BLK,-0.022445217662175946
2025-11-14,BLK,-0.011007968503748996
2025-11-17,BLK,-0.032802291511174565
2025-11-18,BLK,-0.0045620023440872065
2025-11-19,BLK,-0.004385921260589365
2025-11-20,BLK,-0.022081419935320944
2025-11-21,BLK,0.022120862100241282
2025-11-24,BLK,0.004689699130415942
2025-11-25,BLK,0.010033129341677745
2025-11-26,BLK,0.009942875146351704
2025-11-28,BLK,0.006937006367622658
2025-12-01,BLK,-0.007052454343961702
2025-12-02,BLK,-0.0012700879245963928
2025-12-03,BLK,0.03894780441567242
2025-12-04,BLK,-0.003980687108873672
2025-12-05,BLK,0.0016709513743970884
2025-12-08,BLK,-0.00950246774070149
2025-12-09,BLK,0.008709441146296518
2025-12-10,BLK,0.011184938773901079
2025-12-11,BLK,0.016914181034328277
2025-12-12,BLK,-0.011638985317297665
2025-12-15,BLK,-0.006383295604315094
2025-12-16,BLK,-0.013040214013658291
2025-12-17,BLK,-0.0029441053465341484
2025-12-18,BLK,-9.436741299904285e-06
2025-12-19,BLK,-0.004535968042615224
2025-12-22,BLK,0.026104619683951426
2025-12-23,BLK,-0.001526377891495633
2025-12-24,BLK,0.0022153769297055376
2025-12-26,BLK,-0.0007806733986315931
2025-12-29,BLK,0.00026644808276534457
2025-12-30,BLK,-0.004687496174578681
2025-12-31,BLK,-0.012044873369169743
2026-01-02,BLK,0.013658833400736
2026-01-05,BLK,0.031479052979723685
2026-01-06,BLK,-0.0067022945164583216
2026-01-07,BLK,-0.03400771465686808
2026-01-08,BLK,0.011863338001099665
2026-01-09,BLK,-0.0025955622363128656
2026-01-12,BLK,0.003826522544086659
2026-01-13,BLK,0.0002570566008482447
2026-01-14,BLK,0.0021178301171915323
2026-01-15,BLK,0.05765445731148491
2026-01-16,BLK,0.005621265719107307
2026-01-20,BLK,-0.046744098033778145
2026-01-21,BLK,0.01590815876947004
2026-01-22,BLK,0.010469356350762994
2026-01-23,BLK,-0.008644631789734394
2026-01-26,BLK,-0.007435225969128234
2026-01-27,BLK,-0.01332920817235029
2026-01-28,BLK,0.013445140864260253
2026-01-29,BLK,0.00543252100301868
2026-01-30,BLK,-0.00786949094956125
2026-02-02,BLK,0.0006433769752422673
2026-02-03,BLK,-0.04529168463529299
2026-02-04,BLK,0.005665785356596924
2026-02-05,BLK,-0.020047876748150343
2026-02-06,BLK,0.0014966495094202157
2026-02-09,BLK,0.022020517437187564
2026-02-10,BLK,0.0072704855716348845
2026-02-11,BLK,-0.004514853254953536
2026-02-12,BLK,-0.02548628826776636
2026-02-13,BLK,0.014931120438380973
2026-02-17,BLK,0.0010819782031646443
2026-02-18,BLK,0.018098045696372182
2026-02-19,BLK,-0.010103327521832147
2026-02-20,BLK,0.01136604518639931
2026-02-23,BLK,-0.020909618582922486
2026-02-24,BLK,0.009330692592271409
2026-02-25,BLK,0.011706891068157832
2026-02-26,BLK,-0.0032141780881193654
2026-02-27,BLK,-0.025114093702114277
2026-03-02,BLK,0.00476663815080709
2026-03-03,BLK,-0.014824228066290638
2026-03-04,BLK,-0.003197187312001011
2026-03-05,BLK,-0.013655060544969988
2026-03-06,BLK,-0.07442277862378184
2026-03-09,BLK,0.0023208818194250113
2026-03-10,BLK,0.010067441422492237
2026-03-11,BLK,-0.01687797998212113
2026-03-12,BLK,-0.030171809064954497
2026-03-13,BLK,0.001310165707706175
2026-03-16,BLK,0.020510879913218105
2026-03-17,BLK,0.02899480616488011
2026-03-18,BLK,-0.002784525978132383
2026-03-19,BLK,0.0013313554921489468
2026-03-20,BLK,-0.012129831679589587
2026-03-23,BLK,0.017252833922329975
2026-03-24,BLK,0.0015174299049438864
2026-03-25,BLK,0.005405136434149943
2026-03-26,BLK,-0.013221985676657602
2026-03-27,BLK,-0.03639143409263054
2026-03-30,BLK,0.0002249234402792232
2026-03-31,BLK,0.029172331630837798
2026-04-01,BLK,-0.004491748155205916
2026-04-02,BLK,0.009522130046240732
2026-04-06,BLK,-0.007424901731250758
2026-04-07,BLK,-0.0009907108885332965
2026-04-08,BLK,0.043966321740944704
2026-04-09,BLK,7.982940657170951e-05
2026-04-10,BLK,-0.0023089391408716016
2026-04-13,BLK,0.024064954076717663
2026-04-14,BLK,0.029749036731108645
2026-04-15,BLK,-0.005667812371568921
2026-04-16,BLK,-0.02281210759727883
2026-04-17,BLK,0.026182358256819326
2026-04-20,BLK,-0.0035418274269138485
2026-04-21,BLK,-0.0053269083101263465
2026-04-22,BLK,0.018638991377603206
2026-04-23,BLK,-0.00850696249001874
2026-04-24,BLK,-0.00810126678180636
2026-04-27,BLK,0.011314122547870365
2026-04-28,BLK,-0.0067406829963862465
2026-04-29,BLK,-0.009937213541428859
2026-04-30,BLK,0.024913626433355873
2026-05-01,BLK,-0.0036853852243325055
2026-05-04,BLK,-0.00892200832627072
2026-05-05,BLK,-0.00317907632066394
2026-05-06,BLK,0.02323800393374451
2026-05-07,BLK,-0.005445248015769786
2026-05-08,BLK,0.015878915135145288
2026-05-11,BLK,-0.0032406833448724234
2026-05-12,BLK,0.010286090014376276
2026-05-13,BLK,0.0014634361732788464
2026-05-14,BLK,0.009035044487783112
2026-05-15,BLK,-0.020248402895471182
2026-05-18,BLK,0.0036719718240353022
2026-05-19,BLK,-0.04673388411620339
2026-05-20,BLK,0.01462739729939235
2026-05-21,BLK,0.011516132148229745
2026-05-22,BLK,0.008658216734593766
2026-05-26,BLK,0.004092287937608532
2026-05-27,BLK,-0.006574513743077698
2026-05-28,BLK,-0.022534715655676225
2026-05-29,BLK,0.00037275151521514816
2026-06-01,BLK,-0.025296278618273136
2026-06-02,BLK,-0.0017355615381998736
2026-06-03,BLK,-0.027954491208891763
2026-06-04,BLK,0.03148125270101783
2026-06-05,BLK,-0.021099627892322732
2026-06-08,BLK,-0.000833997942602487
2026-06-09,BLK,0.01713276789274953
2026-06-10,BLK,-0.00126570627601864
2026-06-11,BLK,0.005820737463994164
2026-06-12,BLK,0.015054531419596428
